order_id,customer_id,restaurant_id,partner_id,order_date,order_value,company_commission,delivery_fee,delivery_time_minutes,order_status,customer_rating,customer_name,customer_city,age,gender,signup_date,restaurant_name,restaurant_city,cuisine,rating,partner_since,partner_name,partner_city,Vehicle_Types,Experience,Joining_date,payment_id,payment_method,payment_status,payment_amount,payment_date,Month,Weekday,Month_Name,Order_Size,Is_Weekend
O05402,C0618,R0025,P0039,2025-06-19,540,108.0,30,41.0,Delivered,4.9,Mudra,Bangalore,46,Female,2025-02-13,Curry Cartel,Hyderabad,SizzlerItalian,good,2026-04-22,Shiv,Hyderabad,Scooter,6,2023-07-10,PAY05402,Credit Card,Failed,570,2025-06-19,2025-06,Thursday,June,Low,False
O05403,C0846,R0089,P0035,2026-04-11,768,153.6,30,58.0,Delivered,4.5,Mahek,Bangalore,29,Female,2026-01-28,Wok & Tikka,Delhi,Biryani,good,2024-05-29,Suresh,Chennai,Bike,6,2026-05-31,PAY05403,UPI,Success,798,2026-04-11,2026-04,Saturday,April,Low,True
O05404,C0036,R0012,P0018,2025-11-18,675,135.0,30,28.0,Delivered,2.4,Mahek,Surat,33,Male,2024-10-05,The Green Chutney,Hyderabad,Chinese,good,2024-01-05,Bajraj,Pune,Scooter,5,2026-04-20,PAY05404,COD,Success,705,2025-11-18,2025-11,Tuesday,November,Low,False
O05405,C0703,R0085,P0012,2026-01-18,833,166.6,30,21.0,Delivered,3.6,Arjun,Bangalore,20,Female,2024-09-22,Naan Stop,Mumbai,South Indian,good,2023-08-16,Ramesh,Pune,Scooter,0,2024-04-07,PAY05405,UPI,Failed,863,2026-01-18,2026-01,Sunday,January,Low,True
O05406,C0843,R0043,P0036,2025-08-28,106,21.2,40,59.0,Delivered,2.9,Vivan,Ahmedabad,43,Female,2024-08-15,The Green Chutney,Ahmedabad,Nachos,good,2023-09-22,Bajraj,Ahmedabad,Cycle,5,2023-06-25,PAY05406,Credit Card,Success,146,2025-08-28,2025-08,Thursday,August,Low,False
O05407,C0618,R0014,P0033,2025-06-29,403,80.6,40,56.0,Delivered,3.5,Mudra,Bangalore,46,Female,2025-02-13,The Midnight Masala,Pune,South Indian,good,2025-09-27,sanjay,Bangalore,Scooter,5,2024-08-29,PAY05407,COD,Success,443,2025-06-29,2025-06,Sunday,June,Low,True
O05408,C0504,R0046,P0018,2025-01-25,565,113.0,30,35.0,Delivered,1.2,Pranjal,Mumbai,51,Female,2025-03-01,The Green Chutney,Bangalore,Pizza,good,2023-07-24,Bajraj,Pune,Scooter,5,2026-04-20,PAY05408,UPI,Failed,595,2025-01-25,2025-01,Saturday,January,Low,True
O05409,C0695,R0038,P0043,2025-08-20,230,46.0,40,46.0,Delivered,2.5,Mudra,Ahmedabad,49,Female,2026-01-28,Dal Roti Wala,Chennai,Chinese,good,2025-03-18,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY05409,Credit Card,Success,270,2025-08-20,2025-08,Wednesday,August,Low,False
O05410,C0832,R0022,P0022,2024-07-31,925,185.0,30,40.0,Delivered,3.2,Ayushi,Surat,32,Female,2024-09-14,Naan Stop,Delhi,Nachos,good,2024-01-27,Vikram,Chennai,Scooter,3,2024-06-25,PAY05410,UPI,Success,955,2024-07-31,2024-07,Wednesday,July,Low,False
O05411,C0804,R0019,P0036,2025-03-30,926,185.2,30,21.0,Delivered,2.8,Rishi,Ahmedabad,59,Male,2025-02-23,Tadka Town,Chennai,Chinese,good,2023-11-23,Bajraj,Ahmedabad,Cycle,5,2023-06-25,PAY05411,UPI,Success,956,2025-03-30,2025-03,Sunday,March,Low,True
O05412,C0553,R0082,P0014,2024-08-16,122,24.4,40,32.0,Delivered,5.0,Arya,Surat,38,Female,2025-11-06,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Rajesh,Surat,Bike,8,2026-01-31,PAY05412,UPI,Success,162,2024-08-16,2024-08,Friday,August,Low,False
O05413,C0880,R0018,P0043,2025-04-17,327,0.0,0,,Cancelled,,Vivan,Mumbai,23,Female,2025-10-27,Curry Cartel,Delhi,Gujarati,good,2024-12-19,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY05413,UPI,Refunded,327,2025-04-17,2025-04,Thursday,April,Low,False
O05414,C0448,R0055,P0003,2024-08-16,463,92.6,40,33.0,Delivered,3.4,Kishan,Mumbai,54,Female,2025-02-27,The Midnight Masala,Surat,Chinese,good,2026-01-31,Vihaan,Ahmedabad,Bike,4,2025-10-14,PAY05414,Debit Card,Success,503,2024-08-16,2024-08,Friday,August,Low,False
O05415,C0438,R0087,P0033,2024-06-25,194,38.8,40,31.0,Delivered,5.0,Aditiya,Surat,36,Female,2025-07-18,Naan Stop,Mumbai,Pizza,good,2024-04-03,sanjay,Bangalore,Scooter,5,2024-08-29,PAY05415,UPI,Success,234,2024-06-25,2024-06,Tuesday,June,Low,False
O05416,C0486,R0097,P0006,2025-03-05,1143,228.6,20,54.0,Delivered,4.0,Kishan,Mumbai,35,Male,2025-01-13,Wok & Tikka,Hyderabad,North Indian,good,2023-10-31,Vihaan,Surat,Bike,2,2026-05-23,PAY05416,Credit Card,Success,1163,2025-03-05,2025-03,Wednesday,March,High,False
O05417,C0948,R0080,P0049,2025-07-10,491,98.2,40,41.0,Delivered,3.1,Isha,Surat,27,Male,2026-03-27,The Chaat Chart,Pune,Nachos,good,2025-12-17,Suresh,Ahmedabad,Bike,4,2025-05-23,PAY05417,UPI,Success,531,2025-07-10,2025-07,Thursday,July,Low,False
O05418,C0034,R0051,P0008,2026-03-10,965,193.0,30,23.0,Delivered,2.2,Ayushi,Pune,34,Female,2025-10-26,The Green Chutney,Bangalore,Chinese,good,2023-09-14,Bajraj,Chennai,Cycle,10,2025-02-06,PAY05418,UPI,Success,995,2026-03-10,2026-03,Tuesday,March,Low,False
O05419,C0886,R0082,P0050,2025-05-23,1365,0.0,0,,Cancelled,,Krishna,Surat,59,Female,2025-06-20,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Shiv,Mumbai,Cycle,3,2023-07-26,PAY05419,UPI,Refunded,1365,2025-05-23,2025-05,Friday,May,High,False
O05420,C0489,R0043,P0033,2025-09-09,816,163.2,30,32.0,Delivered,2.2,Ayushi,Ahmedabad,22,Female,2025-11-03,The Green Chutney,Ahmedabad,Nachos,good,2023-09-22,sanjay,Bangalore,Scooter,5,2024-08-29,PAY05420,COD,Success,846,2025-09-09,2025-09,Tuesday,September,Low,False
O05421,C0020,R0011,P0032,2024-11-17,302,60.4,40,60.0,Delivered,5.0,Siya,Surat,18,Male,2026-04-20,Curry Cartel,Delhi,North Indian,good,2025-12-22,sanjay,Delhi,Scooter,1,2025-02-18,PAY05421,UPI,Success,342,2024-11-17,2024-11,Sunday,November,Low,True
O05422,C0825,R0089,P0030,2025-09-26,1065,213.0,20,33.0,Delivered,4.0,Vihaan,Hyderabad,50,Female,2024-07-14,Wok & Tikka,Delhi,Biryani,good,2024-05-29,Suresh,Pune,Scooter,5,2026-02-17,PAY05422,UPI,Success,1085,2025-09-26,2025-09,Friday,September,High,False
O05423,C0407,R0051,P0019,2025-05-08,730,146.0,30,33.0,Delivered,4.5,Radha,Bangalore,41,Female,2024-10-13,The Green Chutney,Bangalore,Chinese,good,2023-09-14,sanjay,Delhi,Bike,5,2025-12-08,PAY05423,COD,Success,760,2025-05-08,2025-05,Thursday,May,Low,False
O05424,C0120,R0033,P0031,2025-08-24,161,32.2,40,34.0,Delivered,1.7,Kishan,Delhi,27,Male,2026-06-20,The Chaat Chart,Delhi,Biryani,good,2023-10-07,Vikram,Ahmedabad,Scooter,3,2023-11-25,PAY05424,UPI,Success,201,2025-08-24,2025-08,Sunday,August,Low,True
O05425,C0541,R0048,P0008,2025-09-29,349,69.8,40,25.0,Delivered,2.5,Pranjal,Pune,56,Male,2024-08-30,Curry Cartel,Hyderabad,Gujarati,good,2023-12-31,Bajraj,Chennai,Cycle,10,2025-02-06,PAY05425,UPI,Success,389,2025-09-29,2025-09,Monday,September,Low,False
O05426,C0400,R0047,P0022,2025-03-26,706,141.2,30,29.0,Delivered,4.3,Mahek,Pune,24,Female,2026-06-18,The Green Chutney,Delhi,North Indian,good,2025-12-29,Vikram,Chennai,Scooter,3,2024-06-25,PAY05426,UPI,Success,736,2025-03-26,2025-03,Wednesday,March,Low,False
O05427,C0461,R0086,P0007,2025-04-27,564,112.8,30,40.0,Delivered,4.7,Aditiya,Bangalore,58,Male,2025-12-06,Dal Roti Wala,Delhi,Biryani,good,2025-08-09,Ramesh,Delhi,Bike,3,2024-01-13,PAY05427,COD,Success,594,2025-04-27,2025-04,Sunday,April,Low,True
O05428,C0697,R0060,P0040,2025-04-09,445,89.0,40,43.0,Delivered,1.7,Harsh,Chennai,35,Male,2026-03-29,Tadka Town,Pune,Biryani,good,2023-11-28,Vihaan,Ahmedabad,Bike,4,2026-02-19,PAY05428,Credit Card,Success,485,2025-04-09,2025-04,Wednesday,April,Low,False
O05429,C0653,R0046,P0041,2024-12-24,655,131.0,30,32.0,Delivered,4.1,Harsh,Chennai,44,Female,2024-07-10,The Green Chutney,Bangalore,Pizza,good,2023-07-24,Suresh,Mumbai,Bike,0,2026-03-10,PAY05429,UPI,Success,685,2024-12-24,2024-12,Tuesday,December,Low,False
O05430,C0122,R0005,P0034,2024-11-30,982,196.4,30,29.0,Delivered,1.9,Kishan,Mumbai,22,Male,2026-02-21,Tadka Town,Pune,North Indian,good,2024-02-07,Kushal,Ahmedabad,Bike,2,2026-04-13,PAY05430,UPI,Success,1012,2024-11-30,2024-11,Saturday,November,Low,True
O05431,C0862,R0058,P0046,2024-08-04,314,62.8,40,46.0,Delivered,4.5,Krishna,Mumbai,55,Male,2025-02-21,Dal Roti Wala,Delhi,Biryani,good,2023-12-03,Kushal,Delhi,Bike,2,2025-02-05,PAY05431,UPI,Success,354,2024-08-04,2024-08,Sunday,August,Low,True
O05432,C0640,R0005,P0049,2024-10-12,202,40.4,40,46.0,Delivered,3.6,Isha,Bangalore,56,Male,2025-11-29,Tadka Town,Pune,North Indian,good,2024-02-07,Suresh,Ahmedabad,Bike,4,2025-05-23,PAY05432,COD,Success,242,2024-10-12,2024-10,Saturday,October,Low,True
O05433,C0161,R0037,P0005,2025-09-15,804,160.8,30,56.0,Delivered,4.1,Dimple,Mumbai,41,Male,2025-03-22,The Chaat Chart,Bangalore,Mexican,good,2026-02-26,Shiv,Ahmedabad,Bike,3,2024-12-19,PAY05433,UPI,Success,834,2025-09-15,2025-09,Monday,September,Low,False
O05434,C0177,R0069,P0022,2024-09-05,790,158.0,30,41.0,Delivered,4.6,Arjun,Pune,42,Male,2025-02-06,Tadka Town,Surat,Biryani,good,2023-08-31,Vikram,Chennai,Scooter,3,2024-06-25,PAY05434,UPI,Success,820,2024-09-05,2024-09,Thursday,September,Low,False
O05435,C0015,R0021,P0023,2024-09-03,755,151.0,30,42.0,Delivered,3.0,Mudra,Hyderabad,37,Female,2025-09-07,Wok & Tikka,Delhi,Biryani,good,2024-06-29,Bajraj,Delhi,Bike,1,2025-02-09,PAY05435,COD,Success,785,2024-09-03,2024-09,Tuesday,September,Low,False
O05436,C0137,R0073,P0047,2024-07-19,1471,294.2,20,54.0,Delivered,3.6,Isha,Mumbai,58,Female,2024-08-26,Dal Roti Wala,Pune,Mexican,good,2024-08-09,Vikram,Pune,Bike,5,2024-02-03,PAY05436,UPI,Success,1491,2024-07-19,2024-07,Friday,July,High,False
O05437,C0478,R0082,P0005,2025-02-03,185,37.0,40,32.0,Delivered,1.4,Krishna,Chennai,60,Male,2024-08-15,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Shiv,Ahmedabad,Bike,3,2024-12-19,PAY05437,UPI,Success,225,2025-02-03,2025-02,Monday,February,Low,False
O05438,C0299,R0082,P0008,2025-08-03,238,47.6,40,43.0,Delivered,4.5,Radha,Ahmedabad,45,Male,2026-03-16,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Bajraj,Chennai,Cycle,10,2025-02-06,PAY05438,UPI,Success,278,2025-08-03,2025-08,Sunday,August,Low,True
O05439,C0851,R0079,P0029,2024-10-29,581,116.2,30,60.0,Delivered,2.0,Vivan,Bangalore,51,Male,2026-04-27,Tadka Town,Mumbai,North Indian,good,2026-05-13,Kushal,Hyderabad,Bike,6,2024-09-26,PAY05439,COD,Success,611,2024-10-29,2024-10,Tuesday,October,Low,False
O05440,C0070,R0094,P0001,2024-06-28,963,192.6,30,27.0,Delivered,1.7,Rishi,Delhi,25,Female,2024-09-25,The Midnight Masala,Delhi,Pizza,good,2026-02-24,Ramesh,Ahmedabad,Bike,4,2025-12-25,PAY05440,UPI,Success,993,2024-06-28,2024-06,Friday,June,Low,False
O05441,C0338,R0064,P0027,2025-12-31,910,182.0,30,30.0,Delivered,2.3,Kishan,Hyderabad,38,Male,2025-10-10,The Green Chutney,Pune,Gujarati,good,2025-05-24,Suresh,Delhi,Scooter,2,2023-07-11,PAY05441,UPI,Success,940,2025-12-31,2025-12,Wednesday,December,Low,False
O05442,C0542,R0059,P0008,2025-10-02,709,141.8,30,46.0,Delivered,1.4,Kishan,Bangalore,20,Male,2026-03-25,The Green Chutney,Surat,SizzlerItalian,good,2026-05-26,Bajraj,Chennai,Cycle,10,2025-02-06,PAY05442,UPI,Success,739,2025-10-02,2025-10,Thursday,October,Low,False
O05443,C0270,R0064,P0017,2024-12-07,267,53.4,40,32.0,Delivered,4.3,Pranjal,Hyderabad,55,Female,2025-02-26,The Green Chutney,Pune,Gujarati,good,2025-05-24,Shiv,Delhi,Bike,4,2024-12-22,PAY05443,UPI,Success,307,2024-12-07,2024-12,Saturday,December,Low,True
O05444,C0707,R0100,P0013,2025-07-17,766,153.2,30,39.0,Delivered,2.4,Vihaan,Mumbai,50,Male,2025-09-11,The Green Chutney,Delhi,Chinese,good,2026-04-08,Vikram,Delhi,Scooter,2,2024-02-21,PAY05444,UPI,Success,796,2025-07-17,2025-07,Thursday,July,Low,False
O05445,C0100,R0045,P0009,2025-07-07,371,74.2,40,38.0,Delivered,1.2,Isha,Ahmedabad,52,Male,2025-07-28,Wok & Tikka,Hyderabad,Biryani,good,2025-05-17,Ramesh,Pune,Bike,10,2025-03-14,PAY05445,UPI,Success,411,2025-07-07,2025-07,Monday,July,Low,False
O05446,C0895,R0082,P0026,2025-01-22,1388,277.6,20,23.0,Delivered,4.5,Pranjal,Surat,21,Male,2025-09-16,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Suresh,Ahmedabad,Scooter,8,2024-03-12,PAY05446,UPI,Success,1408,2025-01-22,2025-01,Wednesday,January,High,False
O05447,C0801,R0027,P0039,2025-10-26,686,137.2,30,32.0,Delivered,4.0,Kishan,Chennai,58,Male,2025-12-13,The Green Chutney,Hyderabad,SizzlerItalian,good,2023-07-20,Shiv,Hyderabad,Scooter,6,2023-07-10,PAY05447,Credit Card,Success,716,2025-10-26,2025-10,Sunday,October,Low,True
O05448,C0611,R0042,P0026,2024-12-24,1487,297.4,20,46.0,Delivered,3.3,Aditiya,Mumbai,19,Female,2024-10-05,Wok & Tikka,Mumbai,Biryani,good,2025-08-25,Suresh,Ahmedabad,Scooter,8,2024-03-12,PAY05448,UPI,Success,1507,2024-12-24,2024-12,Tuesday,December,High,False
O05449,C0889,R0041,P0014,2024-11-29,360,72.0,40,59.0,Delivered,1.9,Arjun,Pune,43,Female,2025-11-04,Dal Roti Wala,Surat,SizzlerItalian,good,2025-08-04,Rajesh,Surat,Bike,8,2026-01-31,PAY05449,UPI,Success,400,2024-11-29,2024-11,Friday,November,Low,False
O05450,C0986,R0088,P0043,2025-10-06,935,187.0,30,42.0,Delivered,3.2,Mudra,Delhi,44,Male,2025-07-29,Dal Roti Wala,Delhi,South Indian,good,2024-04-01,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY05450,UPI,Success,965,2025-10-06,2025-10,Monday,October,Low,False
O05451,C0370,R0031,P0029,2025-04-08,570,114.0,30,39.0,Delivered,2.6,Arjun,Bangalore,57,Male,2025-05-30,Dal Roti Wala,Delhi,South Indian,good,2024-05-13,Kushal,Hyderabad,Bike,6,2024-09-26,PAY05451,UPI,Success,600,2025-04-08,2025-04,Tuesday,April,Low,False
O05452,C0312,R0058,P0029,2024-09-06,1783,356.6,20,25.0,Delivered,3.5,Pranjal,Bangalore,24,Male,2024-11-03,Dal Roti Wala,Delhi,Biryani,good,2023-12-03,Kushal,Hyderabad,Bike,6,2024-09-26,PAY05452,COD,Success,1803,2024-09-06,2024-09,Friday,September,High,False
O05453,C0294,R0021,P0047,2025-12-27,1086,217.2,20,32.0,Delivered,1.5,Radha,Bangalore,49,Female,2024-08-06,Wok & Tikka,Delhi,Biryani,good,2024-06-29,Vikram,Pune,Bike,5,2024-02-03,PAY05453,Credit Card,Success,1106,2025-12-27,2025-12,Saturday,December,High,True
O05454,C0765,R0051,P0011,2024-10-09,605,121.0,30,59.0,Delivered,3.5,Aditiya,Mumbai,42,Female,2025-01-24,The Green Chutney,Bangalore,Chinese,good,2023-09-14,Bajraj,Delhi,Scooter,1,2024-04-14,PAY05454,UPI,Success,635,2024-10-09,2024-10,Wednesday,October,Low,False
O05455,C0291,R0057,P0026,2024-08-08,488,97.6,40,40.0,Delivered,4.0,Ayushi,Pune,30,Male,2024-09-20,Dal Roti Wala,Bangalore,Chinese,good,2024-01-12,Suresh,Ahmedabad,Scooter,8,2024-03-12,PAY05455,COD,Success,528,2024-08-08,2024-08,Thursday,August,Low,False
O05456,C0088,R0010,P0047,2025-11-03,457,91.4,40,44.0,Delivered,2.2,Rishi,Mumbai,23,Male,2025-11-22,The Green Chutney,Bangalore,South Indian,good,2025-04-24,Vikram,Pune,Bike,5,2024-02-03,PAY05456,COD,Success,497,2025-11-03,2025-11,Monday,November,Low,False
O05457,C0009,R0051,P0016,2026-06-10,223,44.6,40,22.0,Delivered,1.8,Vivan,Chennai,46,Female,2024-11-20,The Green Chutney,Bangalore,Chinese,good,2023-09-14,sanjay,Ahmedabad,Scooter,9,2023-11-09,PAY05457,Credit Card,Success,263,2026-06-10,2026-06,Wednesday,June,Low,False
O05458,C0515,R0033,P0043,2025-10-28,1045,209.0,20,48.0,Delivered,1.8,Ayushi,Ahmedabad,23,Male,2025-08-23,The Chaat Chart,Delhi,Biryani,good,2023-10-07,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY05458,COD,Success,1065,2025-10-28,2025-10,Tuesday,October,High,False
O05459,C0594,R0092,P0011,2024-09-21,163,32.6,40,25.0,Delivered,3.3,Isha,Mumbai,59,Female,2025-06-24,The Green Chutney,Delhi,North Indian,good,2025-09-04,Bajraj,Delhi,Scooter,1,2024-04-14,PAY05459,Debit Card,Success,203,2024-09-21,2024-09,Saturday,September,Low,True
O05460,C0853,R0034,P0007,2026-03-27,825,0.0,0,,Cancelled,,Mahek,Hyderabad,45,Female,2026-02-25,Curry Cartel,Surat,South Indian,good,2024-12-30,Ramesh,Delhi,Bike,3,2024-01-13,PAY05460,UPI,Refunded,825,2026-03-27,2026-03,Friday,March,Low,False
O05461,C0818,R0051,P0027,2025-03-29,1002,200.4,20,48.0,Delivered,1.9,Kishan,Pune,54,Female,2024-12-18,The Green Chutney,Bangalore,Chinese,good,2023-09-14,Suresh,Delhi,Scooter,2,2023-07-11,PAY05461,COD,Success,1022,2025-03-29,2025-03,Saturday,March,High,True
O05462,C0160,R0006,P0022,2024-09-17,764,152.8,30,60.0,Delivered,2.2,Mahek,Hyderabad,29,Male,2024-10-09,Naan Stop,Bangalore,Gujarati,good,2024-08-28,Vikram,Chennai,Scooter,3,2024-06-25,PAY05462,UPI,Success,794,2024-09-17,2024-09,Tuesday,September,Low,False
O05463,C0604,R0093,P0024,2025-03-06,278,55.6,40,24.0,Delivered,3.7,Vihaan,Ahmedabad,60,Male,2024-09-29,Dal Roti Wala,Hyderabad,Chinese,good,2026-05-03,Vihaan,Ahmedabad,Bike,7,2024-05-12,PAY05463,Debit Card,Success,318,2025-03-06,2025-03,Thursday,March,Low,False
O05464,C0656,R0037,P0012,2024-09-08,1060,212.0,20,26.0,Delivered,2.1,Pranjal,Hyderabad,43,Male,2026-05-05,The Chaat Chart,Bangalore,Mexican,good,2026-02-26,Ramesh,Pune,Scooter,0,2024-04-07,PAY05464,UPI,Success,1080,2024-09-08,2024-09,Sunday,September,High,True
O05465,C0291,R0031,P0047,2025-12-21,185,37.0,40,60.0,Delivered,2.7,Ayushi,Pune,30,Male,2024-09-20,Dal Roti Wala,Delhi,South Indian,good,2024-05-13,Vikram,Pune,Bike,5,2024-02-03,PAY05465,UPI,Success,225,2025-12-21,2025-12,Sunday,December,Low,True
O05466,C0774,R0065,P0045,2024-07-01,628,125.6,30,50.0,Delivered,4.6,Arya,Chennai,40,Male,2025-11-20,Naan Stop,Ahmedabad,Gujarati,good,2023-08-13,Vikram,Bangalore,Scooter,5,2024-08-25,PAY05466,COD,Success,658,2024-07-01,2024-07,Monday,July,Low,False
O05467,C0092,R0022,P0040,2026-03-14,343,68.6,40,51.0,Delivered,4.5,Arya,Mumbai,51,Male,2026-05-06,Naan Stop,Delhi,Nachos,good,2024-01-27,Vihaan,Ahmedabad,Bike,4,2026-02-19,PAY05467,UPI,Success,383,2026-03-14,2026-03,Saturday,March,Low,True
O05468,C0038,R0059,P0042,2026-04-11,665,133.0,30,31.0,Delivered,4.9,Rishi,Mumbai,45,Male,2026-01-21,The Green Chutney,Surat,SizzlerItalian,good,2026-05-26,Rajesh,Pune,Bike,8,2025-08-17,PAY05468,UPI,Success,695,2026-04-11,2026-04,Saturday,April,Low,True
O05469,C0626,R0073,P0014,2025-04-21,561,112.2,30,39.0,Delivered,1.6,Arya,Hyderabad,35,Male,2026-03-15,Dal Roti Wala,Pune,Mexican,good,2024-08-09,Rajesh,Surat,Bike,8,2026-01-31,PAY05469,UPI,Success,591,2025-04-21,2025-04,Monday,April,Low,False
O05470,C0786,R0035,P0046,2024-08-25,294,58.8,40,33.0,Delivered,4.9,Vihaan,Pune,59,Male,2024-09-13,Naan Stop,Ahmedabad,Chinese,good,2024-05-20,Kushal,Delhi,Bike,2,2025-02-05,PAY05470,UPI,Success,334,2024-08-25,2024-08,Sunday,August,Low,True
O05471,C0514,R0033,P0022,2025-11-29,528,105.6,30,38.0,Delivered,2.7,Harsh,Pune,55,Male,2025-03-28,The Chaat Chart,Delhi,Biryani,good,2023-10-07,Vikram,Chennai,Scooter,3,2024-06-25,PAY05471,UPI,Success,558,2025-11-29,2025-11,Saturday,November,Low,True
O05472,C0494,R0068,P0021,2025-02-06,317,63.4,40,37.0,Delivered,3.1,Vihaan,Bangalore,44,Male,2026-03-30,Curry Cartel,Bangalore,North Indian,good,2023-10-21,Shiv,Mumbai,Scooter,10,2023-07-25,PAY05472,UPI,Success,357,2025-02-06,2025-02,Thursday,February,Low,False
O05473,C0252,R0089,P0041,2025-07-07,472,94.4,40,57.0,Delivered,3.9,Mudra,Delhi,41,Male,2024-12-26,Wok & Tikka,Delhi,Biryani,good,2024-05-29,Suresh,Mumbai,Bike,0,2026-03-10,PAY05473,UPI,Success,512,2025-07-07,2025-07,Monday,July,Low,False
O05474,C0122,R0018,P0044,2025-10-26,469,93.8,40,52.0,Delivered,1.5,Kishan,Mumbai,22,Male,2026-02-21,Curry Cartel,Delhi,Gujarati,good,2024-12-19,Ramesh,Pune,Bike,6,2024-08-10,PAY05474,UPI,Success,509,2025-10-26,2025-10,Sunday,October,Low,True
O05475,C0266,R0074,P0029,2025-07-21,119,23.8,40,25.0,Delivered,1.2,Ayushi,Delhi,58,Male,2024-12-22,The Green Chutney,Pune,Chinese,good,2025-07-27,Kushal,Hyderabad,Bike,6,2024-09-26,PAY05475,UPI,Success,159,2025-07-21,2025-07,Monday,July,Low,False
O05476,C0457,R0097,P0020,2024-09-03,252,50.4,40,23.0,Delivered,4.7,Isha,Delhi,51,Female,2024-10-16,Wok & Tikka,Hyderabad,North Indian,good,2023-10-31,Suresh,Delhi,Scooter,0,2024-10-19,PAY05476,UPI,Success,292,2024-09-03,2024-09,Tuesday,September,Low,False
O05477,C0415,R0002,P0026,2026-01-06,490,98.0,40,20.0,Delivered,2.1,Vihaan,Hyderabad,42,Female,2024-08-28,Naan Stop,Surat,SizzlerItalian,good,2023-08-09,Suresh,Ahmedabad,Scooter,8,2024-03-12,PAY05477,COD,Success,530,2026-01-06,2026-01,Tuesday,January,Low,False
O05478,C0495,R0083,P0025,2025-08-07,259,51.8,40,21.0,Delivered,2.4,Mahek,Delhi,26,Female,2025-12-24,The Midnight Masala,Pune,Nachos,good,2025-02-12,Vihaan,Pune,Cycle,2,2025-07-14,PAY05478,UPI,Success,299,2025-08-07,2025-08,Thursday,August,Low,False
O05479,C0832,R0063,P0033,2025-08-09,228,45.6,40,55.0,Delivered,4.5,Ayushi,Surat,32,Female,2024-09-14,Wok & Tikka,Bangalore,Mexican,good,2026-02-17,sanjay,Bangalore,Scooter,5,2024-08-29,PAY05479,Credit Card,Success,268,2025-08-09,2025-08,Saturday,August,Low,True
O05480,C0820,R0061,P0044,2026-05-12,489,97.8,40,59.0,Delivered,1.6,Krishna,Mumbai,27,Male,2024-12-01,The Midnight Masala,Delhi,Nachos,good,2025-01-18,Ramesh,Pune,Bike,6,2024-08-10,PAY05480,Credit Card,Success,529,2026-05-12,2026-05,Tuesday,May,Low,False
O05481,C0780,R0023,P0020,2025-02-04,488,97.6,40,28.0,Delivered,4.0,Mahek,Delhi,18,Male,2025-01-25,Naan Stop,Chennai,Mexican,good,2026-05-26,Suresh,Delhi,Scooter,0,2024-10-19,PAY05481,Credit Card,Success,528,2025-02-04,2025-02,Tuesday,February,Low,False
O05482,C0783,R0066,P0023,2024-09-04,264,0.0,0,,Cancelled,,Mudra,Chennai,35,Female,2026-04-24,Dal Roti Wala,Pune,Mexican,good,2025-03-09,Bajraj,Delhi,Bike,1,2025-02-09,PAY05482,COD,Refunded,264,2024-09-04,2024-09,Wednesday,September,Low,False
O05483,C0926,R0033,P0008,2025-09-08,162,32.4,40,55.0,Delivered,1.3,Pranjal,Bangalore,30,Male,2025-08-14,The Chaat Chart,Delhi,Biryani,good,2023-10-07,Bajraj,Chennai,Cycle,10,2025-02-06,PAY05483,Debit Card,Success,202,2025-09-08,2025-09,Monday,September,Low,False
O05484,C0563,R0011,P0032,2025-05-15,670,134.0,30,26.0,Delivered,2.2,Mahek,Surat,19,Male,2025-05-05,Curry Cartel,Delhi,North Indian,good,2025-12-22,sanjay,Delhi,Scooter,1,2025-02-18,PAY05484,UPI,Success,700,2025-05-15,2025-05,Thursday,May,Low,False
O05485,C0372,R0032,P0045,2025-11-26,711,142.2,30,52.0,Delivered,1.1,Pranjal,Surat,57,Male,2025-04-23,Tadka Town,Pune,SizzlerItalian,good,2026-03-19,Vikram,Bangalore,Scooter,5,2024-08-25,PAY05485,Credit Card,Success,741,2025-11-26,2025-11,Wednesday,November,Low,False
O05486,C0061,R0041,P0021,2026-05-04,242,48.4,40,20.0,Delivered,2.5,Aditiya,Ahmedabad,47,Male,2026-04-13,Dal Roti Wala,Surat,SizzlerItalian,good,2025-08-04,Shiv,Mumbai,Scooter,10,2023-07-25,PAY05486,UPI,Success,282,2026-05-04,2026-05,Monday,May,Low,False
O05487,C0210,R0014,P0004,2025-11-17,608,121.6,30,34.0,Delivered,4.1,Dimple,Ahmedabad,40,Female,2025-07-09,The Midnight Masala,Pune,South Indian,good,2025-09-27,Vihaan,Hyderabad,Bike,4,2025-12-03,PAY05487,UPI,Success,638,2025-11-17,2025-11,Monday,November,Low,False
